,Unnamed: 0,name,url,party,state,district,chamber,congress_numbers,start,end,last_name,state_abbreviation,rep_id,last_name_state
945,945,"Sullivan, John",https://www.congress.gov/member/john-sullivan/S001155,Republican,Oklahoma,1,House,"[107, 108, 109, 110, 111, 112]",2002,2013.0,Sullivan,OK,S001155,Sullivan (OK)
946,946,"Sununu, John E.",https://www.congress.gov/member/john-sununu/S001078,Republican,New Hampshire,1,House,"[105, 106, 107]",1997,2003.0,Sununu,NH,S001078,Sununu (NH)
947,947,"Suozzi, Thomas R.",https://www.congress.gov/member/thomas-suozzi/S001201,Democratic,New York,3,House,"[115, 116]",2017,inf,Suozzi,NY,S001201,Suozzi (NY)
948,948,"Sutton, Betty",https://www.congress.gov/member/betty-sutton/S001174,Democratic,Ohio,13,House,"[110, 111, 112]",2007,2013.0,Sutton,OH,S001174,Sutton (OH)
949,949,"Swalwell, Eric",https://www.congress.gov/member/eric-swalwell/S001193,Democratic,California,15,House,"[113, 114, 115, 116]",2013,inf,Swalwell,CA,S001193,Swalwell (CA)
950,950,"Takai, Mark",https://www.congress.gov/member/mark-takai/T000473,Democratic,Hawaii,1,House,[114],2015,2016.0,Takai,HI,T000473,Takai (HI)
951,951,"Takano, Mark",https://www.congress.gov/member/mark-takano/T000472,Democratic,California,41,House,"[113, 114, 115, 116]",2013,inf,Takano,CA,T000472,Takano (CA)
952,952,"Tancredo, Thomas G.",https://www.congress.gov/member/thomas-tancredo/T000458,Republican,Colorado,6,House,"[106, 107, 108, 109, 110]",1999,2009.0,Tancredo,CO,T000458,Tancredo (CO)
953,953,"Tanner, John S.",https://www.congress.gov/member/john-tanner/T000038,Democratic,Tennessee,8,House,"[101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111]",1989,2011.0,Tanner,TN,T000038,Tanner (TN)
954,954,"Tauscher, Ellen O.",https://www.congress.gov/member/ellen-tauscher/T000057,Democratic,California,10,House,"[105, 106, 107, 108, 109, 110, 111]",1997,2009.0,Tauscher,CA,T000057,Tauscher (CA)
955,955,"Taylor, Gene",https://www.congress.gov/member/gene-taylor/T000074,Democratic,Mississippi,4,House,"[108, 109, 110, 111]",2003,2011.0,Taylor,MS,T000074,Taylor (MS)
956,956,"Taylor, Scott",https://www.congress.gov/member/scott-taylor/T000477,Republican,Virginia,2,House,[115],2017,2019.0,Taylor,VA,T000477,Taylor (VA)
957,957,"Taylor, Van",https://www.congress.gov/member/van-taylor/T000479,Republican,Texas,3,House,[116],2019,inf,Taylor,TX,T000479,Taylor (TX)
958,958,"Teague, Harry",https://www.congress.gov/member/harry-teague/T000466,Democratic,New Mexico,2,House,[111],2009,2011.0,Teague,NM,T000466,Teague (NM)
959,959,"Tenney, Claudia",https://www.congress.gov/member/claudia-tenney/T000478,Republican,New York,22,House,[115],2017,2019.0,Tenney,NY,T000478,Tenney (NY)
960,960,"Terry, Lee",https://www.congress.gov/member/lee-terry/T000459,Republican,Nebraska,2,House,"[106, 107, 108, 109, 110, 111, 112, 113]",1999,2015.0,Terry,NE,T000459,Terry (NE)
961,961,"Thomas, Craig",https://www.congress.gov/member/craig-thomas/T000162,Republican,Wyoming,At Large,House,"[101, 102, 103]",1989,1995.0,Thomas,WY,T000162,Thomas (WY)
962,962,"Thompson, Bennie G.",https://www.congress.gov/member/bennie-thompson/T000193,Democratic,Mississippi,2,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1993,inf,Thompson,MS,T000193,Thompson (MS)
963,963,"Thompson, Glenn",https://www.congress.gov/member/glenn-thompson/T000467,Republican,Pennsylvania,15,House,[116],2019,inf,Thompson,PA,T000467,Thompson (PA)
964,964,"Thompson, Glenn",https://www.congress.gov/member/glenn-thompson/T000467,Republican,Pennsylvania,5,House,"[111, 112, 113, 114, 115]",2009,2019.0,Thompson,PA,T000467,Thompson (PA)
965,965,"Thompson, Mike",https://www.congress.gov/member/mike-thompson/T000460,Democratic,California,5,House,"[113, 114, 115, 116]",2013,inf,Thompson,CA,T000460,Thompson (CA)
966,966,"Thompson, Mike",https://www.congress.gov/member/mike-thompson/T000460,Democratic,California,1,House,"[106, 107, 108, 109, 110, 111, 112]",1999,2013.0,Thompson,CA,T000460,Thompson (CA)
967,967,"Thornberry, Mac",https://www.congress.gov/member/william-thornberry/T000238,Republican,Texas,13,House,"[104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1995,inf,Thornberry,TX,T000238,Thornberry (TX)
968,968,"Thune, John",https://www.congress.gov/member/john-thune/T000250,Republican,South Dakota,At Large,House,"[105, 106, 107]",1997,2003.0,Thune,SD,T000250,Thune (SD)
969,969,"Tiahrt, Todd",https://www.congress.gov/member/todd-tiahrt/T000260,Republican,Kansas,4,House,"[104, 105, 106, 107, 108, 109, 110, 111]",1995,2011.0,Tiahrt,KS,T000260,Tiahrt (KS)
970,970,"Tiberi, Patrick J.",https://www.congress.gov/member/patrick-tiberi/T000462,Republican,Ohio,12,House,"[107, 108, 109, 110, 111, 112, 113, 114, 115]",2001,2018.0,Tiberi,OH,T000462,Tiberi (OH)
971,971,"Tierney, John F.",https://www.congress.gov/member/john-tierney/T000266,Democratic,Massachusetts,6,House,"[105, 106, 107, 108, 109, 110, 111, 112, 113]",1997,2015.0,Tierney,MA,T000266,Tierney (MA)
972,972,"Tiffany, Thomas P.",https://www.congress.gov/member/thomas-tiffany/T000165,Republican,Wisconsin,7,House,[116],2020,inf,Tiffany,WI,T000165,Tiffany (WI)
973,973,"Timmons, William R. IV",https://www.congress.gov/member/william-timmons/T000480,Republican,South Carolina,4,House,[116],2019,inf,Timmons,SC,T000480,Timmons (SC)
974,974,"Tipton, Scott R.",https://www.congress.gov/member/scott-tipton/T000470,Republican,Colorado,3,House,"[112, 113, 114, 115, 116]",2011,inf,Tipton,CO,T000470,Tipton (CO)
975,975,"Titus, Dina",https://www.congress.gov/member/dina-titus/T000468,Democratic,Nevada,1,House,"[113, 114, 115, 116]",2013,inf,Titus,NV,T000468,Titus (NV)
976,976,"Titus, Dina",https://www.congress.gov/member/dina-titus/T000468,Democratic,Nevada,3,House,[111],2009,2011.0,Titus,NV,T000468,Titus (NV)
977,977,"Tlaib, Rashida",https://www.congress.gov/member/rashida-tlaib/T000481,Democratic,Michigan,13,House,[116],2019,inf,Tlaib,MI,T000481,Tlaib (MI)
978,978,"Tonko, Paul",https://www.congress.gov/member/paul-tonko/T000469,Democratic,New York,20,House,"[113, 114, 115, 116]",2013,inf,Tonko,NY,T000469,Tonko (NY)
979,979,"Tonko, Paul",https://www.congress.gov/member/paul-tonko/T000469,Democratic,New York,21,House,"[111, 112]",2009,2013.0,Tonko,NY,T000469,Tonko (NY)
980,980,"Toomey, Pat",https://www.congress.gov/member/pat-toomey/T000461,Republican,Pennsylvania,15,House,"[106, 107, 108]",1999,2005.0,Toomey,PA,T000461,Toomey (PA)
981,981,"Torres Small, Xochitl",https://www.congress.gov/member/xochitl-torres-small/T000484,Democratic,New Mexico,2,House,[116],2019,inf,Torres Small,NM,T000484,Torres Small (NM)
982,982,"Torres, Norma J.",https://www.congress.gov/member/norma-torres/T000474,Democratic,California,35,House,"[114, 115, 116]",2015,inf,Torres,CA,T000474,Torres (CA)
983,983,"Towns, Edolphus",https://www.congress.gov/member/edolphus-towns/T000326,Democratic,New York,10,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Towns,NY,T000326,Towns (NY)
984,984,"Trahan, Lori",https://www.congress.gov/member/lori-trahan/T000482,Democratic,Massachusetts,3,House,[116],2019,inf,Trahan,MA,T000482,Trahan (MA)
985,985,"Trone, David J.",https://www.congress.gov/member/david-trone/T000483,Democratic,Maryland,6,House,[116],2019,inf,Trone,MD,T000483,Trone (MD)
986,986,"Trott, David A.",https://www.congress.gov/member/david-trott/T000475,Republican,Michigan,11,House,"[114, 115]",2015,2019.0,Trott,MI,T000475,Trott (MI)
987,987,"Tsongas, Niki",https://www.congress.gov/member/niki-tsongas/T000465,Democratic,Massachusetts,3,House,"[113, 114, 115]",2013,2019.0,Tsongas,MA,T000465,Tsongas (MA)
988,988,"Turner, Michael R.",https://www.congress.gov/member/michael-turner/T000463,Republican,Ohio,10,House,"[113, 114, 115, 116]",2013,inf,Turner,OH,T000463,Turner (OH)
989,989,"Turner, Michael R.",https://www.congress.gov/member/michael-turner/T000463,Republican,Ohio,3,House,"[108, 109, 110, 111, 112]",2003,2013.0,Turner,OH,T000463,Turner (OH)
990,990,"Turner, Robert L.",https://www.congress.gov/member/robert-turner/T000471,Republican,New York,9,House,[112],2011,2013.0,Turner,NY,T000471,Turner (NY)
991,991,"Udall, Mark",https://www.congress.gov/member/mark-udall/U000038,Democratic,Colorado,2,House,"[106, 107, 108, 109, 110]",1999,2009.0,Udall,CO,U000038,Udall (CO)
992,992,"Udall, Tom",https://www.congress.gov/member/tom-udall/U000039,Democratic,New Mexico,3,House,"[106, 107, 108, 109, 110]",1999,2009.0,Udall,NM,U000039,Udall (NM)
993,993,"Underwood, Lauren",https://www.congress.gov/member/lauren-underwood/U000040,Democratic,Illinois,14,House,[116],2019,inf,Underwood,IL,U000040,Underwood (IL)
994,994,"Upton, Fred",https://www.congress.gov/member/fred-upton/U000031,Republican,Michigan,6,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1993,inf,Upton,MI,U000031,Upton (MI)
995,995,"Upton, Fred",https://www.congress.gov/member/fred-upton/U000031,Republican,Michigan,4,House,"[100, 101, 102]",1987,1993.0,Upton,MI,U000031,Upton (MI)
996,996,"Valadao, David G.",https://www.congress.gov/member/david-valadao/V000129,Republican,California,21,House,"[113, 114, 115]",2013,2019.0,Valadao,CA,V000129,Valadao (CA)
997,997,"Van Hollen, Chris",https://www.congress.gov/member/chris-van-hollen/V000128,Democratic,Maryland,8,House,"[108, 109, 110, 111, 112, 113, 114]",2003,2017.0,Van Hollen,MD,V000128,Van Hollen (MD)
998,998,"Vargas, Juan",https://www.congress.gov/member/juan-vargas/V000130,Democratic,California,51,House,"[113, 114, 115, 116]",2013,inf,Vargas,CA,V000130,Vargas (CA)
999,999,"Veasey, Marc A.",https://www.congress.gov/member/marc-veasey/V000131,Democratic,Texas,33,House,"[113, 114, 115, 116]",2013,inf,Veasey,TX,V000131,Veasey (TX)
1000,1000,"Vela, Filemon",https://www.congress.gov/member/filemon-vela/V000132,Democratic,Texas,34,House,"[113, 114, 115, 116]",2013,inf,Vela,TX,V000132,Vela (TX)
1001,1001,"Velazquez, Nydia M.",https://www.congress.gov/member/nydia-velazquez/V000081,Democratic,New York,7,House,"[113, 114, 115, 116]",2013,inf,Velazquez,NY,V000081,Velazquez (NY)
1002,1002,"Velazquez, Nydia M.",https://www.congress.gov/member/nydia-velazquez/V000081,Democratic,New York,12,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Velazquez,NY,V000081,Velazquez (NY)
1003,1003,"Visclosky, Peter J.",https://www.congress.gov/member/peter-visclosky/V000108,Democratic,Indiana,1,House,"[99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1985,inf,Visclosky,IN,V000108,Visclosky (IN)
1004,1004,"Vitter, David",https://www.congress.gov/member/david-vitter/V000127,Republican,Louisiana,1,House,"[106, 107, 108]",1999,2005.0,Vitter,LA,V000127,Vitter (LA)
1005,1005,"Wagner, Ann",https://www.congress.gov/member/ann-wagner/W000812,Republican,Missouri,2,House,"[113, 114, 115, 116]",2013,inf,Wagner,MO,W000812,Wagner (MO)
1006,1006,"Walberg, Tim",https://www.congress.gov/member/tim-walberg/W000798,Republican,Michigan,7,House,"[112, 113, 114, 115, 116]",2011,inf,Walberg,MI,W000798,Walberg (MI)
1007,1007,"Walberg, Tim",https://www.congress.gov/member/tim-walberg/W000798,Republican,Michigan,7,House,[110],2007,2009.0,Walberg,MI,W000798,Walberg (MI)
1008,1008,"Walden, Greg",https://www.congress.gov/member/greg-walden/W000791,Republican,Oregon,2,House,"[106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1999,inf,Walden,OR,W000791,Walden (OR)
1009,1009,"Walker, Mark",https://www.congress.gov/member/mark-walker/W000819,Republican,North Carolina,6,House,"[114, 115, 116]",2015,inf,Walker,NC,W000819,Walker (NC)
1010,1010,"Walorski, Jackie",https://www.congress.gov/member/jackie-walorski/W000813,Republican,Indiana,2,House,"[113, 114, 115, 116]",2013,inf,Walorski,IN,W000813,Walorski (IN)
1011,1011,"Walsh, James T.",https://www.congress.gov/member/james-walsh/W000099,Republican,New York,25,House,"[103, 104, 105, 106, 107, 108, 109, 110]",1993,2009.0,Walsh,NY,W000099,Walsh (NY)
1012,1012,"Walsh, Joe",https://www.congress.gov/member/joe-walsh/W000811,Republican,Illinois,8,House,[112],2011,2013.0,Walsh,IL,W000811,Walsh (IL)
1013,1013,"Walters, Mimi",https://www.congress.gov/member/mimi-walters/W000820,Republican,California,45,House,"[114, 115]",2015,2019.0,Walters,CA,W000820,Walters (CA)
1014,1014,"Waltz, Michael",https://www.congress.gov/member/michael-waltz/W000823,Republican,Florida,6,House,[116],2019,inf,Waltz,FL,W000823,Waltz (FL)
1015,1015,"Walz, Timothy J.",https://www.congress.gov/member/timothy-walz/W000799,Democratic,Minnesota,1,House,"[110, 111, 112, 113, 114, 115]",2007,2019.0,Walz,MN,W000799,Walz (MN)
1016,1016,"Wamp, Zach",https://www.congress.gov/member/zach-wamp/W000119,Republican,Tennessee,3,House,"[104, 105, 106, 107, 108, 109, 110, 111]",1995,2011.0,Wamp,TN,W000119,Wamp (TN)
1017,1017,"Wasserman Schultz, Debbie",https://www.congress.gov/member/debbie-wasserman-schultz/W000797,Democratic,Florida,23,House,"[113, 114, 115, 116]",2013,inf,Wasserman Schultz,FL,W000797,Wasserman Schultz (FL)
1018,1018,"Wasserman Schultz, Debbie",https://www.congress.gov/member/debbie-wasserman-schultz/W000797,Democratic,Florida,20,House,"[109, 110, 111, 112]",2005,2013.0,Wasserman Schultz,FL,W000797,Wasserman Schultz (FL)
1019,1019,"Waters, Maxine",https://www.congress.gov/member/maxine-waters/W000187,Democratic,California,43,House,"[113, 114, 115, 116]",2013,inf,Waters,CA,W000187,Waters (CA)
1020,1020,"Waters, Maxine",https://www.congress.gov/member/maxine-waters/W000187,Democratic,California,35,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Waters,CA,W000187,Waters (CA)
1021,1021,"Watkins, Steve",https://www.congress.gov/member/steve-watkins/W000824,Republican,Kansas,2,House,[116],2019,inf,Watkins,KS,W000824,Watkins (KS)
1022,1022,"Watson Coleman, Bonnie",https://www.congress.gov/member/bonnie-watson-coleman/W000822,Democratic,New Jersey,12,House,"[114, 115, 116]",2015,inf,Watson Coleman,NJ,W000822,Watson Coleman (NJ)
1023,1023,"Watson, Diane E.",https://www.congress.gov/member/diane-watson/W000794,Democratic,California,33,House,"[108, 109, 110, 111]",2003,2011.0,Watson,CA,W000794,Watson (CA)
1024,1024,"Watt, Melvin L.",https://www.congress.gov/member/melvin-watt/W000207,Democratic,North Carolina,12,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113]",1993,2014.0,Watt,NC,W000207,Watt (NC)
1025,1025,"Waxman, Henry A.",https://www.congress.gov/member/henry-waxman/W000215,Democratic,California,33,House,[113],2013,2015.0,Waxman,CA,W000215,Waxman (CA)
1026,1026,"Weber, Randy K., Sr.",https://www.congress.gov/member/randy-weber/W000814,Republican,Texas,14,House,"[113, 114, 115, 116]",2013,inf,Weber,TX,W000814,Weber (TX)
1027,1027,"Webster, Daniel",https://www.congress.gov/member/daniel-webster/W000806,Republican,Florida,11,House,"[115, 116]",2017,inf,Webster,FL,W000806,Webster (FL)
1028,1028,"Webster, Daniel",https://www.congress.gov/member/daniel-webster/W000806,Republican,Florida,10,House,"[113, 114]",2013,2017.0,Webster,FL,W000806,Webster (FL)
1029,1029,"Weiner, Anthony D.",https://www.congress.gov/member/anthony-weiner/W000792,Democratic,New York,9,House,"[106, 107, 108, 109, 110, 111, 112]",1999,2011.0,Weiner,NY,W000792,Weiner (NY)
1030,1030,"Welch, Peter",https://www.congress.gov/member/peter-welch/W000800,Democratic,Vermont,At Large,House,"[110, 111, 112, 113, 114, 115, 116]",2007,inf,Welch,VT,W000800,Welch (VT)
1031,1031,"Weldon, Dave",https://www.congress.gov/member/dave-weldon/W000267,Republican,Florida,15,House,"[104, 105, 106, 107, 108, 109, 110]",1995,2009.0,Weldon,FL,W000267,Weldon (FL)
1032,1032,"Weller, Jerry",https://www.congress.gov/member/gerald-weller/W000273,Republican,Illinois,11,House,"[104, 105, 106, 107, 108, 109, 110]",1995,2009.0,Weller,IL,W000273,Weller (IL)
1033,1033,"Wenstrup, Brad R.",https://www.congress.gov/member/brad-wenstrup/W000815,Republican,Ohio,2,House,"[113, 114, 115, 116]",2013,inf,Wenstrup,OH,W000815,Wenstrup (OH)
1034,1034,"West, Allen B.",https://www.congress.gov/member/allen-west/W000807,Republican,Florida,22,House,[112],2011,2013.0,West,FL,W000807,West (FL)
1035,1035,"Westerman, Bruce",https://www.congress.gov/member/bruce-westerman/W000821,Republican,Arkansas,4,House,"[114, 115, 116]",2015,inf,Westerman,AR,W000821,Westerman (AR)
1036,1036,"Westmoreland, Lynn A.",https://www.congress.gov/member/lynn-westmoreland/W000796,Republican,Georgia,3,House,"[110, 111, 112, 113, 114]",2007,2017.0,Westmoreland,GA,W000796,Westmoreland (GA)
1037,1037,"Wexler, Robert",https://www.congress.gov/member/robert-wexler/W000314,Democratic,Florida,19,House,"[105, 106, 107, 108, 109, 110, 111]",1997,2010.0,Wexler,FL,W000314,Wexler (FL)
1038,1038,"Wexton, Jennifer",https://www.congress.gov/member/jennifer-wexton/W000825,Democratic,Virginia,10,House,[116],2019,inf,Wexton,VA,W000825,Wexton (VA)
1039,1039,"Whitfield, Ed",https://www.congress.gov/member/edward-whitfield/W000413,Republican,Kentucky,1,House,"[104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114]",1995,2016.0,Whitfield,KY,W000413,Whitfield (KY)
1040,1040,"Wicker, Roger F.",https://www.congress.gov/member/roger-wicker/W000437,Republican,Mississippi,1,House,"[104, 105, 106, 107, 108, 109, 110]",1995,2007.0,Wicker,MS,W000437,Wicker (MS)
1041,1041,"Wild, Susan",https://www.congress.gov/member/susan-wild/W000826,Democratic,Pennsylvania,7,House,[116],2019,inf,Wild,PA,W000826,Wild (PA)
1042,1042,"Wild, Susan",https://www.congress.gov/member/susan-wild/W000826,Democratic,Pennsylvania,15,House,[115],2018,2019.0,Wild,PA,W000826,Wild (PA)
1043,1043,"Williams, Roger",https://www.congress.gov/member/roger-williams/W000816,Republican,Texas,25,House,"[113, 114, 115, 116]",2013,inf,Williams,TX,W000816,Williams (TX)
1044,1044,"Wilson, Charles A.",https://www.congress.gov/member/charles-wilson/W000801,Democratic,Ohio,6,House,"[110, 111]",2007,2011.0,Wilson,OH,W000801,Wilson (OH)
1045,1045,"Wilson, Frederica S.",https://www.congress.gov/member/frederica-wilson/W000808,Democratic,Florida,24,House,"[113, 114, 115, 116]",2013,inf,Wilson,FL,W000808,Wilson (FL)
1046,1046,"Wilson, Frederica S.",https://www.congress.gov/member/frederica-wilson/W000808,Democratic,Florida,17,House,[112],2011,2013.0,Wilson,FL,W000808,Wilson (FL)
1047,1047,"Wilson, Heather",https://www.congress.gov/member/heather-wilson/W000789,Republican,New Mexico,1,House,"[105, 106, 107, 108, 109, 110]",1997,2009.0,Wilson,NM,W000789,Wilson (NM)
1048,1048,"Wilson, Joe",https://www.congress.gov/member/joe-wilson/W000795,Republican,South Carolina,2,House,"[107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",2001,inf,Wilson,SC,W000795,Wilson (SC)
1049,1049,"Wittman, Robert J.",https://www.congress.gov/member/robert-wittman/W000804,Republican,Virginia,1,House,"[110, 111, 112, 113, 114, 115, 116]",2007,inf,Wittman,VA,W000804,Wittman (VA)
1050,1050,"Wolf, Frank R.",https://www.congress.gov/member/frank-wolf/W000672,Republican,Virginia,10,House,"[97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113]",1981,2015.0,Wolf,VA,W000672,Wolf (VA)
1051,1051,"Womack, Steve",https://www.congress.gov/member/steve-womack/W000809,Republican,Arkansas,3,House,"[112, 113, 114, 115, 116]",2011,inf,Womack,AR,W000809,Womack (AR)
1052,1052,"Woodall, Rob",https://www.congress.gov/member/rob-woodall/W000810,Republican,Georgia,7,House,"[112, 113, 114, 115, 116]",2011,inf,Woodall,GA,W000810,Woodall (GA)
1053,1053,"Woolsey, Lynn C.",https://www.congress.gov/member/lynn-woolsey/W000738,Democratic,California,6,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Woolsey,CA,W000738,Woolsey (CA)
